gen,gen_time,fitness_min,fitness_max,fitness_avg,champ_id,champ_mean,champ_std,champ_teams,champ_learners,champ_instructions,champ_act_instructions,champ_real_acts,pop_roots,pop_teams,pop_learners
70, 184.1681432723999, -116.54158677529998, 8.299722638830698, -6.777821155879299, d33373b5-3de9-4f6f-a769-72d1ec9dca32, 8.299722638830698, 0.16968109877899915, 2, 5, 242,60, 4, 257, 360, 778
71, 125.8326461315155, -117.25828217942073, 8.417962093026176, -25.969892527319185, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 245, 360, 881
72, 159.5889449119568, -130.8888956271772, 8.417962093026176, -3.6540733714221276, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 266, 360, 765
73, 182.4044008255005, -118.03074231420678, 8.417962093026176, -9.367890719016067, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 266, 360, 777
74, 171.42060804367065, -126.01995771088642, 8.417962093026176, -11.616217551979156, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 268, 360, 765
75, 175.42421650886536, -115.30749130520485, 8.417962093026176, -7.216149369889947, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 267, 360, 763
76, 126.15729856491089, -122.82153142794604, 8.417962093026176, -27.976638228234094, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 243, 360, 868
77, 150.12372827529907, -115.90174521289865, 8.417962093026176, -6.537395633506576, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 255, 360, 776
78, 166.5496325492859, -118.23174075834534, 8.417962093026176, -7.783873821856736, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 268, 360, 755
79, 184.10281825065613, -119.76807171767923, 8.417962093026176, -8.76132260604847, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 262, 360, 774
80, 181.23895359039307, -119.66208200021583, 8.417962093026176, -9.982657952500581, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 266, 360, 744
81, 100.1618423461914, -119.1630004364307, 8.417962093026176, -33.55393981461468, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 242, 360, 843
82, 158.17601442337036, -115.89274739292345, 8.417962093026176, -8.35676784643016, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 265, 360, 770
83, 182.68953037261963, -124.92460703429276, 8.417962093026176, -7.628107373286747, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 269, 360, 761
84, 180.68105554580688, -115.77951692684171, 8.417962093026176, -7.436227506228694, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 263, 360, 766
85, 164.79313731193542, -119.69687208041424, 8.417962093026176, -9.020762428314905, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 268, 360, 771
86, 130.68537759780884, -125.75721250576787, 8.417962093026176, -28.931814236173583, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 253, 360, 873
87, 167.76142024993896, -114.92105363972414, 8.417962093026176, -4.892944014188636, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 264, 360, 774
88, 184.31451296806335, -115.05159299961915, 8.417962093026176, -6.129503586378983, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 261, 360, 791
89, 172.3628900051117, -116.39771814902659, 8.417962093026176, -12.500410729963505, 2d279955-1513-4b87-b9d9-4194ab5142ca, 8.417962093026176, 0.6723532058076916, 4, 10, 521,72, 7, 261, 360, 794
